,0
0,0.9746890260451521
1,0.9746792037447448
2,0.9746684147127339
3,0.9746585577544281
4,0.9746476212781704
5,0.9746363849544072
6,0.9746269663263877
7,0.974616036331628
8,0.9746052379181959
9,0.9745943046376421
10,0.9745847472948165
11,0.9745728442205474
12,0.9745623172159775
13,0.9745512329355449
14,0.9745407028023675
15,0.9745304490984238
16,0.9745176015718292
17,0.9745058209101013
18,0.9744941829177544
19,0.974483922630918
20,0.9744731045650868
21,0.9744624184762657
22,0.9744521537162473
23,0.9744407853875173
24,0.974429136930613
25,0.9744176202864853
26,0.9744073491900892
27,0.9743973550930037
28,0.9743884945900639
29,0.9743782513848923
30,0.974365427991171
31,0.97435412923821
32,0.9743434366702696
33,0.9743302451793573
34,0.9743216552871791
35,0.9743120621347442
36,0.9743008057673453
37,0.9742881642453013
38,0.9742781217392599
39,0.97426810989082
40,0.9742603067327039
41,0.9742479371736982
42,0.9742369499363522
43,0.9742255477947624
44,0.9742165215761088
45,0.9742048370816999
46,0.9741949173410079
47,0.9741857210565005
48,0.9741730595175516
49,0.974162888252761
50,0.9741529949386044
51,0.9741419934155334
52,0.9741308130747454
53,0.9741189697746776
54,0.9741073017587244
55,0.9740969869384438
56,0.974085003672806
57,0.9740745405804158
58,0.9740628011973677
59,0.9740517539525319
60,0.9740413991735478
61,0.9740294067817269
62,0.9740184891429869
63,0.9740078819298267
64,0.9739965786188877
65,0.9739859682436504
66,0.9739746615557864
67,0.9739654377828447
68,0.9739539609612452
69,0.9739443196547627
70,0.9739310558022048
71,0.9739200208690623
72,0.9739084237565484
73,0.9738965445114806
74,0.973884528374028
75,0.9738736214416527
76,0.9738632737543681
77,0.973852956831602
78,0.9738421906627929
79,0.9738304461668347
80,0.9738186675500343
81,0.9738080637385157
82,0.9737979875010448
83,0.9737881292918796
84,0.9737780315688566
85,0.9737673386496849
86,0.9737553013612236
87,0.9737436782809802
88,0.9737318857569418
89,0.9737187290182744
90,0.9737072457454189
91,0.9736970423959287
92,0.973686421110452
93,0.973676047127681
94,0.973663994874756
95,0.9736532010018385
96,0.9736432391579785
97,0.973631462819705
98,0.9736202371599029
99,0.9736112506111937
100,0.9735982078963131
101,0.9735857257629127
102,0.9735749204317824
103,0.9735639677464453
104,0.9735523145201929
105,0.9735430381716773
106,0.9735322266118386
107,0.9735208500910842
108,0.9735090865646975
109,0.9734974247084381
110,0.973486460597765
111,0.9734771436929602
112,0.97346604061626
113,0.9734550395025877
114,0.9734454691066031
115,0.9734341116867681
116,0.9734230021794247
117,0.9734121730968047
118,0.9734003598906545
119,0.973389245316581
120,0.9733789658971
121,0.9733682665993325
122,0.9733582665888424
123,0.9733475643262869
124,0.9733357408370354
125,0.97332489901806
126,0.9733144744111341
127,0.9733030645051478
128,0.9732926043910207
129,0.973280772133896
130,0.973268937983152
131,0.9732575210873097
132,0.9732468043542791
133,0.9732357708692737
134,0.9732236142853427
135,0.973210994159842
136,0.9731991813911604
137,0.9731887717036546
138,0.9731760226067189
139,0.9731635868426988
140,0.9731511164866741
141,0.9731395447677428
142,0.9731282773702673
143,0.973116838928526
144,0.9731073717241271
145,0.9730974737027097
146,0.9730864507477718
147,0.9730757095046755
148,0.9730655660080999
149,0.9730555255457777
150,0.9730454837461587
151,0.9730340326802024
152,0.9730214552052631
153,0.9730109882261117
154,0.972999952578215
155,0.9729880411926651
156,0.972976865025644
157,0.9729663918268522
158,0.9729549286600246
159,0.9729444850052426
160,0.9729337234459355
161,0.9729254966181448
162,0.9729142785355837
163,0.9729027748110616
164,0.9728913019481474
165,0.972877394206063
166,0.9728659174553366
167,0.9728549745900409
168,0.9728437785917673
169,0.972832865142451
170,0.9728234996747808
171,0.9728120146987403
172,0.9728000734008989
173,0.9727897458354252
174,0.9727785728007247
175,0.9727677548550174
176,0.9727556923746653
177,0.9727438798275817
178,0.972733796495837
179,0.972721875474252
180,0.9727093832138433
181,0.9726977757293181
182,0.9726865563279546
183,0.9726729280414724
184,0.9726619897726542
185,0.9726505128687309
186,0.9726390014899474
187,0.9726285139805625
188,0.9726181302863443
189,0.9726068990297257
190,0.9725945257457366
191,0.97258258262549
192,0.9725716223106694
193,0.9725607556736581
194,0.9725503436637152
195,0.9725385942546175
196,0.9725283454098531
197,0.9725158210733876
198,0.9725047128919607
199,0.9724931793342558
200,0.9724817823425888
201,0.97246953585646
202,0.9724589920910244
203,0.9724484468635014
204,0.9724371576024408
205,0.9724250095294668
206,0.9724141410126118
207,0.9724035895655355
208,0.9723918692698638
209,0.9723816005998637
210,0.9723718607647024
211,0.9723613363054034
212,0.9723496423320938
213,0.9723383712315218
214,0.9723275232088812
215,0.9723152517867991
216,0.9723046866254831
217,0.9722934088571497
218,0.9722808785604603
219,0.9722684607646085
220,0.9722564332117486
221,0.9722444366431539
222,0.9722328635046183
223,0.9722209692487577
224,0.9722100716012304
225,0.972198918781738
226,0.972186339979417
227,0.9721754373991821
228,0.9721641075303654
229,0.9721544876830642
230,0.9721440393628279
231,0.9721341302294336
232,0.9721243919227139
233,0.9721127676550497
234,0.9721024613498078
235,0.9720934321122382
236,0.9720824100442814
237,0.9720712386546598
238,0.9720606067549137
239,0.9720492598930649
240,0.9720376817604982
241,0.9720267910375276
242,0.9720155051591578
243,0.9720034706908639
244,0.9719928624004713
245,0.971982392121214
246,0.9719717809248279
247,0.9719601995326509
248,0.9719476357597175
249,0.9719349633786328
250,0.9719245809216838
251,0.9719151037254433
252,0.971903941054519
253,0.9718951762929925
254,0.97188627085659
255,0.9718743558197612
256,0.9718632939366206
257,0.971850659972522
258,0.9718387394257478
259,0.9718249249959138
260,0.971813173382632
261,0.9718035426729962
262,0.9717906108479398
263,0.9717803350152611
264,0.9717672593387067
265,0.9717583391741657
266,0.9717469807115501
267,0.971735760600268
268,0.9717243988097269
269,0.9717135706900099
270,0.9717032439037286
271,0.9716924128332839
272,0.9716834509285223
273,0.9716706472637867
274,0.9716602816004377
275,0.9716479028371933
276,0.9716343426257471
277,0.9716229658833152
278,0.971612305133312
279,0.9716000258211409
280,0.9715876373623812
281,0.9715756761211348
282,0.971564579583848
283,0.9715531925595707
284,0.9715426626749627
285,0.9715312724299666
286,0.9715207395805935
287,0.9715096019602413
288,0.9714986365180603
289,0.9714872397988595
290,0.9714755522286412
291,0.9714647226308718
292,0.9714540401093293
293,0.9714429261287559
294,0.9714303306432098
295,0.9714221244807207
296,0.9714099636887789
297,0.9713979750332739
298,0.9713848343638684
299,0.9713734541730671
300,0.9713620390466563
301,0.971349463729882
302,0.9713363480868903
303,0.9713257029635781
304,0.9713130691334851
305,0.9713027106446123
306,0.9712927598740259
307,0.9712804632709021
308,0.9712701864482723
309,0.9712590461343981
310,0.9712476142222993
311,0.9712393222938166
312,0.9712281775668418
313,0.9712164510170239
314,0.9712064559377557
315,0.9711950163167103
316,0.9711833927286951
317,0.9711716261071685
318,0.9711606130320848
319,0.9711494570465621
320,0.9711384074913868
321,0.9711269578920495
322,0.9711159385290823
323,0.9711032154580653
324,0.9710939285332986
325,0.9710849311029238
326,0.9710728924117887
327,0.9710608518692313
328,0.9710485521500224
329,0.9710381032890784
330,0.9710283762580613
331,0.9710183571927294
332,0.9710064574698457
333,0.9709942650064444
334,0.9709827942935979
335,0.9709720456605376
336,0.9709584000532786
337,0.9709466329855753
338,0.9709366034944148
339,0.9709251243284877
340,0.9709133522712169
341,0.9709030272951832
342,0.9708902026432257
343,0.9708787501528299
344,0.9708662463771162
345,0.9708550483281783
346,0.9708454406840502
347,0.9708349647410922
348,0.9708224539898572
349,0.970810374958213
350,0.9707978602832662
351,0.9707869368585643
352,0.9707764196186873
353,0.9707648835079637
354,0.9707541050572154
355,0.9707436169571403
356,0.9707331274617951
357,0.9707240888112904
358,0.9707142698892449
359,0.9707021212303685
360,0.9706905547322734
361,0.9706793316549148
362,0.9706681069752826
363,0.9706536743161901
364,0.9706425884894411
365,0.9706325203206275
366,0.9706217237973137
367,0.9706106334995436
368,0.9706008536129039
369,0.9705894680171993
370,0.970577645716571
371,0.9705660805146231
372,0.9705549488272077
373,0.9705441417267514
374,0.97053085678789
375,0.9705184404527692
376,0.970507192882195
377,0.9704956509928023
378,0.9704848357985779
379,0.9704744548122565
380,0.97046192037188
381,0.9704511005818158
382,0.9704417368932624
383,0.9704296332198054
384,0.970420559999995
385,0.9704123578178895
386,0.9704019673886687
387,0.9703907033035529
388,0.970378265059637
389,0.9703674675774895
390,0.970354296109431
391,0.9703424387131686
392,0.9703310160530377
393,0.9703178385412176
394,0.9703056823059278
395,0.9702944045461773
396,0.9702839987474744
397,0.9702731547565012
398,0.9702624526349749
399,0.9702516057184399
400,0.9702414879852278
401,0.9702302011358818
402,0.970218585226489
403,0.9702084633129645
404,0.9701964407024565
405,0.9701838217817195
406,0.9701729304174812
407,0.9701610460058464
408,0.9701501515366077
409,0.9701407187980654
410,0.9701288633758124
411,0.9701169386271046
412,0.9701057243782146
413,0.9700950968825449
414,0.970085638020645
415,0.9700733026392677
416,0.9700621019436896
417,0.9700521040448028
418,0.9700399073139693
419,0.97002932457427
420,0.9700181177397694
421,0.9700065047944416
422,0.9699956231230921
423,0.9699843353089018
424,0.9699731560292285
425,0.9699612419167797
426,0.969949620715662
427,0.9699373745187349
428,0.9699264496047076
429,0.9699137609573331
430,0.9699025718492303
431,0.9698925541569473
432,0.9698820622496359
433,0.9698725980514916
434,0.9698609301313134
435,0.9698482650295531
436,0.9698386799443456
437,0.969826711978815
438,0.9698162115078722
439,0.969806739593288
440,0.9697939150755371
441,0.9697819743826922
442,0.9697688571123361
443,0.969757208066076
444,0.9697469939679909
445,0.9697364831310692
446,0.9697252693983419
447,0.969716817917175
448,0.9697058630669412
449,0.9696931735501174
450,0.9696800417769166
451,0.9696674928012013
452,0.9696573013397708
453,0.9696478787768327
454,0.9696369485517263
455,0.9696264234189375
456,0.9696147537926186
457,0.9696029313099043
458,0.9695937643959066
459,0.9695814980481229
460,0.9695715578034333
461,0.9695617951951817
462,0.9695497861122307
463,0.96954024900183
464,0.9695303037046791
465,0.9695187311185071
466,0.9695060462171473
467,0.9694950968438326
468,0.9694830580693027
469,0.9694720176897279
470,0.9694606562790852
471,0.9694507352832803
472,0.9694404825038875
473,0.9694294902126742
474,0.9694193798976575
475,0.9694073837814335
476,0.9693953858900471
477,0.9693851261369107
478,0.9693735328592058
479,0.9693634497053362
480,0.9693499674307894
481,0.9693385548145758
482,0.9693293921868439
483,0.9693187159343212
484,0.9693091858647495
485,0.9692967310520674
486,0.9692864930001143
487,0.9692747743648479
488,0.9692648244896221
489,0.9692545482997322
490,0.9692420851255171
491,0.969230768755399
492,0.9692193394084633
493,0.9692084969683888
494,0.9691982478527231
495,0.9691845583326585
496,0.9691757873718551
497,0.9691677219395328
498,0.969154650405471
499,0.969146173808204
500,0.9691341373936181
501,0.9691216557874057
502,0.9691090203563116
503,0.9690976855484997
504,0.9690860856003384
505,0.9690753432567366
506,0.9690665264097463
507,0.9690547419317211
508,0.9690434338383972
509,0.969032270132599
510,0.9690209589422211
511,0.9690110961371673
512,0.9690005242150616
513,0.9689898049042635
514,0.9689787860262583
515,0.9689669889213736
516,0.9689569735464943
517,0.9689452075656234
518,0.9689331415656023
519,0.9689210395115083
520,0.968911052812376
521,0.9688983848861504
522,0.9688877442292981
523,0.9688769559289993
524,0.9688654227820795
525,0.968853345043084
526,0.968841710528069
527,0.968828885533758
528,0.9688165036764348
529,0.9688057259738713
530,0.9687936051230807
531,0.9687810714685635
532,0.9687694267338219
533,0.968758113648453
534,0.9687473282924629
535,0.9687370214760892
536,0.968725223923585
537,0.9687129789396348
538,0.9686996879966144
539,0.96868769819225
540,0.9686777611170964
541,0.9686663666887138
542,0.9686534799073249
543,0.9686424158779093
544,0.9686331065552795
545,0.9686212597103644
546,0.9686103038081945
547,0.9685998272425392
548,0.9685880100450585
549,0.968578095430708
550,0.9685648952349167
551,0.9685542659854237
552,0.9685402029914222
553,0.9685298703361919
554,0.9685177088790072
555,0.9685037866933496
556,0.9684929623556157
557,0.9684823238861965
558,0.9684675359601728
559,0.9684588358047715
560,0.9684484930149831
561,0.9684390435013498
562,0.9684297458210968
563,0.9684213418464064
564,0.968407556436547
565,0.9683958590445002
566,0.9683868511227859
567,0.9683738079261631
568,0.9683630068589361
569,0.9683516035962375
570,0.9683394505007933
571,0.9683298412197695
572,0.9683178669047748
573,0.9683067580123302
574,0.9682947458462968
575,0.9682819831571977
576,0.9682698544294207
577,0.9682579700215076
578,0.968246833037396
579,0.9682341615431783
580,0.9682223266861404
581,0.9682109041370638
582,0.968199031398116
583,0.9681889572683523
584,0.9681772291350056
585,0.968165652650734
586,0.9681527223726002
587,0.968140239043818
588,0.9681273048117421
589,0.9681161704729958
590,0.9681036816708514
591,0.9680922428688902
592,0.9680821558522973
593,0.9680702647507525
594,0.9680583373231902
595,0.9680479447470626
596,0.9680352977022907
597,0.9680238495416981
598,0.968013788925418
599,0.9680025205842381
600,0.9679924227529716
601,0.967980518877522
602,0.9679687268155269
603,0.9679572695593349
604,0.9679453953571818
605,0.9679352906443915
606,0.9679241307283047
607,0.9679149483494226
608,0.9679091161857699
609,0.9679022495018142
610,0.9678955072229468
611,0.967889031716003
612,0.9678820411382539
613,0.9678758024286632
614,0.9678658352081032
615,0.9678568868984346
616,0.9678501957544069
617,0.9678435387698975
618,0.9678360937043778
619,0.9678287181463642
620,0.9678216789432194
621,0.9678150550784156
622,0.9678091836977564
623,0.9677995464027377
624,0.9677921675652109
625,0.9677840000812493
626,0.9677763174011044
627,0.967766676341577
628,0.9677600480308953
629,0.9677519121565278
630,0.9677435076773656
631,0.9677338628607389
632,0.9677246680547332
633,0.9677160775912311
634,0.9677086913419607
635,0.9677020235978032
636,0.9676961092921353
637,0.9676894404936777
638,0.9676835600198618
639,0.9676769249603207
640,0.9676707406994097
641,0.9676633503274229
642,0.9676532448946916
643,0.9676440760267998
644,0.9676351743243695
645,0.9676285353690749
646,0.9676214442803347
647,0.9676132600417028
648,0.9676058645677642
649,0.9675989201241318
650,0.9675912202260227
651,0.9675853674250822
652,0.9675776662490786
653,0.9675710225910904
654,0.9675621131254238
655,0.9675547130550392
656,0.9675480326929476
657,0.9675402931849436
658,0.9675343669621163
659,0.9675254187469663
660,0.9675175284628289
661,0.9675070673539824
662,0.9674988718836913
663,0.9674913964397113
664,0.967483269917356
665,0.9674744070557463
666,0.9674659753018077
667,0.9674593582661136
668,0.967453193061726
669,0.9674473310284831
670,0.9674402251283455
671,0.9674299849093747
672,0.9674234543138168
673,0.967417027895083
674,0.9674108844607722
675,0.9674022714548455
676,0.9673966835486075
677,0.9673903387131929
678,0.967380966998347
679,0.9673743170350851
680,0.9673654312586687
681,0.9673598058927925
682,0.9673534582141089
683,0.9673453271456801
684,0.9673344007926975
685,0.9673265013827727
686,0.9673198113667897
687,0.9673107003405931
688,0.9673042782890907
689,0.9672970984148538
690,0.9672891605396986
691,0.9672809176486509
692,0.967273456064866
693,0.9672672395946794
694,0.9672557191521868
695,0.9672467748213743
696,0.9672393101999924
697,0.9672321380908527
698,0.9672256483506317
699,0.9672176650717522
700,0.967206195217622
701,0.9671970920273888
702,0.9671881076899477
