,0
0,0.9746926454554149
1,0.9746848541084058
2,0.97467853883726
3,0.9746667194781039
4,0.9746598589958925
5,0.9746510666445153
6,0.9746399629447348
7,0.9746314457825441
8,0.9746225487483954
9,0.9746114407046566
10,0.9746040515639457
11,0.974594051610347
12,0.9745836279897581
13,0.9745734621020509
14,0.9745646726921654
15,0.9745580938319086
16,0.974546103056474
17,0.9745379357026392
18,0.9745297165487602
19,0.974522287226811
20,0.9745126555375031
21,0.9745037440353378
22,0.9744973116858126
23,0.9744882536037672
24,0.9744786174423586
25,0.9744733970749889
26,0.9744669620237542
27,0.9744558303659047
28,0.9744434183957432
29,0.9744363921141447
30,0.9744290867894029
31,0.9744192980044716
32,0.974411300601875
33,0.9744046831561236
34,0.974394612640357
35,0.9743863340022173
36,0.9743760144189847
37,0.9743684244170628
38,0.9743614228294529
39,0.9743545221335957
40,0.9743430948345061
41,0.9743332945947715
42,0.9743241841992233
43,0.9743127201534666
44,0.9743009754785875
45,0.97429438001329
46,0.9742826324211177
47,0.9742722662363336
48,0.9742617968757769
49,0.9742527096810191
50,0.9742460778169467
51,0.9742383405186948
52,0.974228660135558
53,0.9742209209914893
54,0.9742135940173265
55,0.9742051610265762
56,0.9741941236759214
57,0.9741854412619689
58,0.9741736763427321
59,0.9741646800763394
60,0.974154710611392
61,0.9741469636576511
62,0.9741392479813428
63,0.9741305269769193
64,0.9741175012224216
65,0.9741096368818475
66,0.9741010784879819
67,0.9740916596817036
68,0.9740836585176768
69,0.9740760701964385
70,0.9740655292622239
71,0.9740537774455104
72,0.9740430992515262
73,0.974030090293199
74,0.9740206624366688
75,0.9740133475713592
76,0.9740030776686867
77,0.9739935326896488
78,0.9739859163291692
79,0.9739769292594121
80,0.9739676422506583
81,0.9739576783136975
82,0.9739493823780093
83,0.9739384410938873
84,0.9739301429892596
85,0.973916947802051
86,0.9739069770456373
87,0.9738995047568354
88,0.9738874140306256
89,0.9738790779815781
90,0.9738675449062751
91,0.9738582306932325
92,0.9738499235819228
93,0.9738429743958524
94,0.973831289523308
95,0.973824370799845
96,0.9738160598408264
97,0.9738071542546
98,0.9737985605887632
99,0.9737864534952053
100,0.9737760175835338
101,0.9737666918160398
102,0.9737590706621825
103,0.9737497427484513
104,0.973741838851261
105,0.9737318445012338
106,0.9737232420556537
107,0.9737148873804334
108,0.973707260804583
109,0.9736993199939027
110,0.9736902979817975
111,0.9736815560696331
112,0.9736735101814337
113,0.9736668253264901
114,0.9736557077435629
115,0.9736424965160312
116,0.9736345487278538
117,0.9736278926735221
118,0.9736202247004978
119,0.9736123067852679
120,0.9736035556572499
121,0.9735956035885672
122,0.9735869528315025
